Gm#,Date,Tm,Opp,Attendance,,,,,,,,,,,,,,,,,
5934,"Saturday, May 20",LAA,MIN,"35,688",,,,,,,,,,,,,,,,,
5935,"Sunday, May 21",LAA,MIN,"42,138",,,,,,,,,,,,,,,,,
5936,"Monday, May 22",LAA,BOS,"25,314",,,,,,,,,,,,,,,,,
5937,"Tuesday, May 23",LAA,BOS,"25,798",,,,,,,,,,,,,,,,,
5938,"Wednesday, May 24",LAA,BOS,"26,596",,,,,,,,,,,,,,,,,
5939,"Friday, May 26",LAA,MIA,"32,130",,,,,,,,,,,,,,,,,
5940,"Saturday, May 27",LAA,MIA,"38,131",,,,,,,,,,,,,,,,,
5941,"Sunday, May 28",LAA,MIA,"36,345",,,,,,,,,,,,,,,,,
5942,"Tuesday, Jun 6",LAA,CHC,"27,716",,,,,,,,,,,,,,,,,
5943,"Wednesday, Jun 7",LAA,CHC,"28,817",,,,,,,,,,,,,,,,,
5944,"Thursday, Jun 8",LAA,CHC,"28,179",,,,,,,,,,,,,,,,,
5945,"Friday, Jun 9",LAA,SEA,"36,064",,,,,,,,,,,,,,,,,
5946,"Saturday, Jun 10",LAA,SEA,"38,454",,,,,,,,,,,,,,,,,
5947,"Sunday, Jun 11",LAA,SEA,"39,405",,,,,,,,,,,,,,,,,
5948,"Tuesday, Jun 20",LAA,LAD,"44,703",,,,,,,,,,,,,,,,,
5949,"Wednesday, Jun 21",LAA,LAD,"44,760",,,,,,,,,,,,,,,,,
5950,"Monday, Jun 26",LAA,CHW,"28,554",,,,,,,,,,,,,,,,,
5951,"Tuesday, Jun 27",LAA,CHW,"33,637",,,,,,,,,,,,,,,,,
5952,"Wednesday, Jun 28",LAA,CHW,"29,861",,,,,,,,,,,,,,,,,
5953,"Thursday, Jun 29",LAA,CHW,"27,630",,,,,,,,,,,,,,,,,
5954,"Friday, Jun 30",LAA,ARI,"34,957",,,,,,,,,,,,,,,,,
5955,"Saturday, Jul 1",LAA,ARI,"44,472",,,,,,,,,,,,,,,,,
5956,"Sunday, Jul 2",LAA,ARI,"29,167",,,,,,,,,,,,,,,,,
5957,"Friday, Jul 14",LAA,HOU,"38,850",,,,,,,,,,,,,,,,,
5958,"Saturday, Jul 15",LAA,HOU,"37,523",,,,,,,,,,,,,,,,,
5959,"Sunday, Jul 16",LAA,HOU,"34,679",,,,,,,,,,,,,,,,,
5960,"Monday, Jul 17",LAA,NYY,"41,180",,,,,,,,,,,,,,,,,
5961,"Tuesday, Jul 18",LAA,NYY,"41,556",,,,,,,,,,,,,,,,,
5962,"Wednesday, Jul 19",LAA,NYY,"39,141",,,,,,,,,,,,,,,,,
5963,"Friday, Jul 21",LAA,PIT,"40,309",,,,,,,,,,,,,,,,,
5964,"Saturday, Jul 22",LAA,PIT,"37,240",,,,,,,,,,,,,,,,,
5965,"Sunday, Jul 23",LAA,PIT,"28,385",,,,,,,,,,,,,,,,,
5966,"Thursday, Aug 3",LAA,SEA,"37,701",,,,,,,,,,,,,,,,,
5967,"Friday, Aug 4",LAA,SEA,"34,479",,,,,,,,,,,,,,,,,
5968,"Saturday, Aug 5",LAA,SEA,"35,318",,,,,,,,,,,,,,,,,
5969,"Sunday, Aug 6",LAA,SEA,"29,960",,,,,,,,,,,,,,,,,
5970,"Monday, Aug 7",LAA,SFG,"32,582",,,,,,,,,,,,,,,,,
5971,"Tuesday, Aug 8",LAA,SFG,"31,974",,,,,,,,,,,,,,,,,
5972,"Wednesday, Aug 9",LAA,SFG,"36,980",,,,,,,,,,,,,,,,,
5973,"Friday, Aug 18",LAA,TBR,"38,297",,,,,,,,,,,,,,,,,
5974,"Saturday, Aug 19 (1)",LAA,TBR,"27,309",,,,,,,,,,,,,,,,,
5975,"Saturday, Aug 19 (2)",LAA,TBR,"33,803",,,,,,,,,,,,,,,,,
5976,"Tuesday, Aug 22",LAA,CIN,"26,583",,,,,,,,,,,,,,,,,
5977,"Wednesday, Aug 23 (1)",LAA,CIN,"28,776",,,,,,,,,,,,,,,,,
5978,"Wednesday, Aug 23 (2)",LAA,CIN,"24,596",,,,,,,,,,,,,,,,,
5979,"Monday, Sep 4",LAA,BAL,"29,214",,,,,,,,,,,,,,,,,
5980,"Tuesday, Sep 5",LAA,BAL,"22,496",,,,,,,,,,,,,,,,,
5981,"Wednesday, Sep 6",LAA,BAL,"29,021",,,,,,,,,,,,,,,,,
5982,"Thursday, Sep 7",LAA,CLE,"24,288",,,,,,,,,,,,,,,,,
5983,"Friday, Sep 8",LAA,CLE,"34,209",,,,,,,,,,,,,,,,,
5984,"Saturday, Sep 9",LAA,CLE,"27,233",,,,,,,,,,,,,,,,,
5985,"Sunday, Sep 10",LAA,CLE,"26,134",,,,,,,,,,,,,,,,,
5986,"Friday, Sep 15",LAA,DET,"37,822",,,,,,,,,,,,,,,,,
5987,"Saturday, Sep 16",LAA,DET,"35,022",,,,,,,,,,,,,,,,,
5988,"Sunday, Sep 17",LAA,DET,"34,943",,,,,,,,,,,,,,,,,
5989,"Monday, Sep 25",LAA,TEX,"25,208",,,,,,,,,,,,,,,,,
5990,"Tuesday, Sep 26",LAA,TEX,"26,976",,,,,,,,,,,,,,,,,
5991,"Wednesday, Sep 27",LAA,TEX,"30,020",,,,,,,,,,,,,,,,,
5992,"Friday, Sep 29",LAA,OAK,"32,333",,,,,,,,,,,,,,,,,
5993,"Saturday, Sep 30",LAA,OAK,"31,633",,,,,,,,,,,,,,,,,
5994,"Thursday, Mar 30",MIA,NYM,"31,397",,,,,,,,,,,,,,,,,
5995,"Friday, Mar 31",MIA,NYM,"14,797",,,,,,,,,,,,,,,,,
5996,"Saturday, Apr 1",MIA,NYM,"14,695",,,,,,,,,,,,,,,,,
5997,"Sunday, Apr 2",MIA,NYM,"18,322",,,,,,,,,,,,,,,,,
5998,"Monday, Apr 3",MIA,MIN,"8,898",,,,,,,,,,,,,,,,,
5999,"Tuesday, Apr 4",MIA,MIN,"10,668",,,,,,,,,,,,,,,,,
6000,"Wednesday, Apr 5",MIA,MIN,"8,981",,,,,,,,,,,,,,,,,
6001,"Friday, Apr 14",MIA,ARI,"10,961",,,,,,,,,,,,,,,,,
6002,"Saturday, Apr 15",MIA,ARI,"11,038",,,,,,,,,,,,,,,,,
6003,"Sunday, Apr 16",MIA,ARI,"15,314",,,,,,,,,,,,,,,,,
6004,"Monday, Apr 17",MIA,SFG,"8,744",,,,,,,,,,,,,,,,,
6005,"Tuesday, Apr 18",MIA,SFG,"8,783",,,,,,,,,,,,,,,,,
6006,"Wednesday, Apr 19",MIA,SFG,"8,272",,,,,,,,,,,,,,,,,
6007,"Friday, Apr 28",MIA,CHC,"12,340",,,,,,,,,,,,,,,,,
6008,"Saturday, Apr 29",MIA,CHC,"14,994",,,,,,,,,,,,,,,,,
6009,"Sunday, Apr 30",MIA,CHC,"20,345",,,,,,,,,,,,,,,,,
6010,"Tuesday, May 2",MIA,ATL,"8,626",,,,,,,,,,,,,,,,,
6011,"Wednesday, May 3",MIA,ATL,"10,428",,,,,,,,,,,,,,,,,
6012,"Thursday, May 4",MIA,ATL,"8,295",,,,,,,,,,,,,,,,,
6013,"Friday, May 12",MIA,CIN,"13,938",,,,,,,,,,,,,,,,,
6014,"Saturday, May 13",MIA,CIN,"11,170",,,,,,,,,,,,,,,,,
6015,"Sunday, May 14",MIA,CIN,"11,216",,,,,,,,,,,,,,,,,
6016,"Tuesday, May 16",MIA,WSN,"8,811",,,,,,,,,,,,,,,,,
6017,"Wednesday, May 17",MIA,WSN,"8,451",,,,,,,,,,,,,,,,,
6018,"Thursday, May 18",MIA,WSN,"7,752",,,,,,,,,,,,,,,,,
6019,"Tuesday, May 30",MIA,SDP,"11,930",,,,,,,,,,,,,,,,,
6020,"Wednesday, May 31",MIA,SDP,"11,773",,,,,,,,,,,,,,,,,
6021,"Thursday, Jun 1",MIA,SDP,"8,405",,,,,,,,,,,,,,,,,
6022,"Friday, Jun 2",MIA,OAK,"8,582",,,,,,,,,,,,,,,,,
6023,"Saturday, Jun 3",MIA,OAK,"10,649",,,,,,,,,,,,,,,,,
6024,"Sunday, Jun 4",MIA,OAK,"12,507",,,,,,,,,,,,,,,,,
6025,"Monday, Jun 5",MIA,KCR,"7,232",,,,,,,,,,,,,,,,,
6026,"Tuesday, Jun 6",MIA,KCR,"7,342",,,,,,,,,,,,,,,,,
6027,"Wednesday, Jun 7",MIA,KCR,"7,673",,,,,,,,,,,,,,,,,
6028,"Monday, Jun 19",MIA,TOR,"12,226",,,,,,,,,,,,,,,,,
6029,"Tuesday, Jun 20",MIA,TOR,"9,809",,,,,,,,,,,,,,,,,
6030,"Wednesday, Jun 21",MIA,TOR,"15,701",,,,,,,,,,,,,,,,,
6031,"Thursday, Jun 22",MIA,PIT,"8,261",,,,,,,,,,,,,,,,,
6032,"Friday, Jun 23",MIA,PIT,"11,843",,,,,,,,,,,,,,,,,
6033,"Saturday, Jun 24",MIA,PIT,"24,668",,,,,,,,,,,,,,,,,
6034,"Sunday, Jun 25",MIA,PIT,"21,552",,,,,,,,,,,,,,,,,
6035,"Monday, Jul 3",MIA,STL,"19,638",,,,,,,,,,,,,,,,,
6036,"Tuesday, Jul 4",MIA,STL,"16,437",,,,,,,,,,,,,,,,,
6037,"Wednesday, Jul 5",MIA,STL,"9,911",,,,,,,,,,,,,,,,,
6038,"Thursday, Jul 6",MIA,STL,"8,763",,,,,,,,,,,,,,,,,
6039,"Friday, Jul 7",MIA,PHI,"13,850",,,,,,,,,,,,,,,,,
6040,"Saturday, Jul 8",MIA,PHI,"18,132",,,,,,,,,,,,,,,,,
6041,"Sunday, Jul 9",MIA,PHI,"21,159",,,,,,,,,,,,,,,,,
6042,"Friday, Jul 21",MIA,COL,"14,092",,,,,,,,,,,,,,,,,
6043,"Saturday, Jul 22",MIA,COL,"15,226",,,,,,,,,,,,,,,,,
6044,"Sunday, Jul 23",MIA,COL,"14,613",,,,,,,,,,,,,,,,,
6045,"Friday, Jul 28",MIA,DET,"15,918",,,,,,,,,,,,,,,,,
6046,"Saturday, Jul 29",MIA,DET,"32,936",,,,,,,,,,,,,,,,,
6047,"Sunday, Jul 30",MIA,DET,"18,207",,,,,,,,,,,,,,,,,
6048,"Monday, Jul 31",MIA,PHI,"9,808",,,,,,,,,,,,,,,,,
6049,"Tuesday, Aug 1",MIA,PHI,"9,600",,,,,,,,,,,,,,,,,
6050,"Wednesday, Aug 2",MIA,PHI,"12,669",,,,,,,,,,,,,,,,,
6051,"Thursday, Aug 3",MIA,PHI,"16,709",,,,,,,,,,,,,,,,,
6052,"Friday, Aug 11",MIA,NYY,"30,978",,,,,,,,,,,,,,,,,
6053,"Saturday, Aug 12",MIA,NYY,"33,980",,,,,,,,,,,,,,,,,
6054,"Sunday, Aug 13",MIA,NYY,"35,043",,,,,,,,,,,,,,,,,
6055,"Monday, Aug 14",MIA,HOU,"13,263",,,,,,,,,,,,,,,,,
6056,"Tuesday, Aug 15",MIA,HOU,"12,981",,,,,,,,,,,,,,,,,
6057,"Wednesday, Aug 16",MIA,HOU,"14,795",,,,,,,,,,,,,,,,,
6058,"Friday, Aug 25",MIA,WSN,"12,409",,,,,,,,,,,,,,,,,
6059,"Saturday, Aug 26",MIA,WSN,"13,966",,,,,,,,,,,,,,,,,
6060,"Sunday, Aug 27",MIA,WSN,"17,216",,,,,,,,,,,,,,,,,
6061,"Tuesday, Aug 29",MIA,TBR,"10,338",,,,,,,,,,,,,,,,,
6062,"Wednesday, Aug 30",MIA,TBR,"9,803",,,,,,,,,,,,,,,,,
6063,"Tuesday, Sep 5",MIA,LAD,"11,472",,,,,,,,,,,,,,,,,
6064,"Wednesday, Sep 6",MIA,LAD,"10,591",,,,,,,,,,,,,,,,,
6065,"Thursday, Sep 7",MIA,LAD,"12,047",,,,,,,,,,,,,,,,,
6066,"Friday, Sep 15",MIA,ATL,"17,692",,,,,,,,,,,,,,,,,
6067,"Saturday, Sep 16",MIA,ATL,"24,329",,,,,,,,,,,,,,,,,
6068,"Sunday, Sep 17",MIA,ATL,"22,051",,,,,,,,,,,,,,,,,
6069,"Monday, Sep 18",MIA,NYM,"14,577",,,,,,,,,,,,,,,,,
6070,"Tuesday, Sep 19",MIA,NYM,"10,897",,,,,,,,,,,,,,,,,
6071,"Wednesday, Sep 20",MIA,NYM,"12,045",,,,,,,,,,,,,,,,,
6072,"Friday, Sep 22",MIA,MIL,"15,884",,,,,,,,,,,,,,,,,
6073,"Saturday, Sep 23",MIA,MIL,"23,867",,,,,,,,,,,,,,,,,
6074,"Sunday, Sep 24",MIA,MIL,"17,538",,,,,,,,,,,,,,,,,
6075,"Monday, Apr 3",MIL,NYM,"42,017",,,,,,,,,,,,,,,,,
6076,"Tuesday, Apr 4",MIL,NYM,"19,412",,,,,,,,,,,,,,,,,
6077,"Wednesday, Apr 5",MIL,NYM,"18,387",,,,,,,,,,,,,,,,,
6078,"Friday, Apr 7",MIL,STL,"28,459",,,,,,,,,,,,,,,,,
6079,"Saturday, Apr 8",MIL,STL,"43,077",,,,,,,,,,,,,,,,,
6080,"Sunday, Apr 9",MIL,STL,"27,701",,,,,,,,,,,,,,,,,
6081,"Friday, Apr 21",MIL,BOS,"24,976",,,,,,,,,,,,,,,,,
6082,"Saturday, Apr 22",MIL,BOS,"31,965",,,,,,,,,,,,,,,,,
6083,"Sunday, Apr 23",MIL,BOS,"26,939",,,,,,,,,,,,,,,,,
6084,"Monday, Apr 24",MIL,DET,"23,201",,,,,,,,,,,,,,,,,
6085,"Tuesday, Apr 25",MIL,DET,"24,924",,,,,,,,,,,,,,,,,
6086,"Wednesday, Apr 26",MIL,DET,"25,847",,,,,,,,,,,,,,,,,
6087,"Friday, Apr 28",MIL,LAA,"24,787",,,,,,,,,,,,,,,,,
6088,"Saturday, Apr 29",MIL,LAA,"39,198",,,,,,,,,,,,,,,,,
6089,"Sunday, Apr 30",MIL,LAA,"33,557",,,,,,,,,,,,,,,,,
6090,"Monday, May 8",MIL,LAD,"22,847",,,,,,,,,,,,,,,,,
6091,"Tuesday, May 9",MIL,LAD,"23,874",,,,,,,,,,,,,,,,,
6092,"Wednesday, May 10",MIL,LAD,"30,112",,,,,,,,,,,,,,,,,
6093,"Friday, May 12",MIL,KCR,"24,900",,,,,,,,,,,,,,,,,
6094,"Saturday, May 13",MIL,KCR,"35,766",,,,,,,,,,,,,,,,,
6095,"Sunday, May 14",MIL,KCR,"33,188",,,,,,,,,,,,,,,,,
6096,"Monday, May 22",MIL,HOU,"22,583",,,,,,,,,,,,,,,,,
6097,"Tuesday, May 23",MIL,HOU,"23,062",,,,,,,,,,,,,,,,,
6098,"Wednesday, May 24",MIL,HOU,"28,262",,,,,,,,,,,,,,,,,
6099,"Thursday, May 25",MIL,SFG,"24,536",,,,,,,,,,,,,,,,,
6100,"Friday, May 26",MIL,SFG,"30,347",,,,,,,,,,,,,,,,,
6101,"Saturday, May 27",MIL,SFG,"39,269",,,,,,,,,,,,,,,,,
6102,"Sunday, May 28",MIL,SFG,"34,581",,,,,,,,,,,,,,,,,
6103,"Tuesday, Jun 6",MIL,BAL,"22,535",,,,,,,,,,,,,,,,,
6104,"Wednesday, Jun 7",MIL,BAL,"22,320",,,,,,,,,,,,,,,,,
6105,"Thursday, Jun 8",MIL,BAL,"27,318",,,,,,,,,,,,,,,,,
6106,"Friday, Jun 9",MIL,OAK,"30,657",,,,,,,,,,,,,,,,,
6107,"Saturday, Jun 10",MIL,OAK,"35,157",,,,,,,,,,,,,,,,,
6108,"Sunday, Jun 11",MIL,OAK,"31,363",,,,,,,,,,,,,,,,,
6109,"Friday, Jun 16",MIL,PIT,"25,586",,,,,,,,,,,,,,,,,
6110,"Saturday, Jun 17",MIL,PIT,"37,283",,,,,,,,,,,,,,,,,
6111,"Sunday, Jun 18",MIL,PIT,"38,073",,,,,,,,,,,,,,,,,
6112,"Monday, Jun 19",MIL,ARI,"24,257",,,,,,,,,,,,,,,,,
6113,"Tuesday, Jun 20",MIL,ARI,"27,048",,,,,,,,,,,,,,,,,
6114,"Wednesday, Jun 21",MIL,ARI,"31,397",,,,,,,,,,,,,,,,,
6115,"Monday, Jul 3",MIL,CHC,"43,209",,,,,,,,,,,,,,,,,
6116,"Tuesday, Jul 4",MIL,CHC,"41,133",,,,,,,,,,,,,,,,,
6117,"Wednesday, Jul 5",MIL,CHC,"31,285",,,,,,,,,,,,,,,,,
6118,"Thursday, Jul 6",MIL,CHC,"33,366",,,,,,,,,,,,,,,,,
6119,"Friday, Jul 7",MIL,CIN,"30,970",,,,,,,,,,,,,,,,,
6120,"Saturday, Jul 8",MIL,CIN,"39,124",,,,,,,,,,,,,,,,,
6121,"Sunday, Jul 9",MIL,CIN,"32,848",,,,,,,,,,,,,,,,,
6122,"Friday, Jul 21",MIL,ATL,"37,698",,,,,,,,,,,,,,,,,
6123,"Saturday, Jul 22",MIL,ATL,"39,707",,,,,,,,,,,,,,,,,
6124,"Sunday, Jul 23",MIL,ATL,"38,605",,,,,,,,,,,,,,,,,
6125,"Monday, Jul 24",MIL,CIN,"29,216",,,,,,,,,,,,,,,,,
6126,"Tuesday, Jul 25",MIL,CIN,"27,551",,,,,,,,,,,,,,,,,
6127,"Wednesday, Jul 26",MIL,CIN,"38,596",,,,,,,,,,,,,,,,,
6128,"Thursday, Aug 3",MIL,PIT,"25,930",,,,,,,,,,,,,,,,,
6129,"Friday, Aug 4",MIL,PIT,"35,438",,,,,,,,,,,,,,,,,
6130,"Saturday, Aug 5",MIL,PIT,"35,250",,,,,,,,,,,,,,,,,
6131,"Sunday, Aug 6",MIL,PIT,"33,144",,,,,,,,,,,,,,,,,
6132,"Monday, Aug 7",MIL,COL,"24,759",,,,,,,,,,,,,,,,,
6133,"Tuesday, Aug 8",MIL,COL,"25,365",,,,,,,,,,,,,,,,,
6134,"Wednesday, Aug 9",MIL,COL,"35,173",,,,,,,,,,,,,,,,,
6135,"Tuesday, Aug 22",MIL,MIN,"38,688",,,,,,,,,,,,,,,,,
6136,"Wednesday, Aug 23",MIL,MIN,"38,164",,,,,,,,,,,,,,,,,
6137,"Friday, Aug 25",MIL,SDP,"33,089",,,,,,,,,,,,,,,,,
6138,"Saturday, Aug 26",MIL,SDP,"39,945",,,,,,,,,,,,,,,,,
6139,"Sunday, Aug 27",MIL,SDP,"36,528",,,,,,,,,,,,,,,,,
6140,"Friday, Sep 1",MIL,PHI,"32,519",,,,,,,,,,,,,,,,,
6141,"Saturday, Sep 2",MIL,PHI,"35,253",,,,,,,,,,,,,,,,,
6142,"Sunday, Sep 3",MIL,PHI,"33,473",,,,,,,,,,,,,,,,,
6143,"Monday, Sep 11",MIL,MIA,"21,792",,,,,,,,,,,,,,,,,
6144,"Tuesday, Sep 12",MIL,MIA,"26,466",,,,,,,,,,,,,,,,,
6145,"Wednesday, Sep 13",MIL,MIA,"24,251",,,,,,,,,,,,,,,,,
6146,"Thursday, Sep 14",MIL,MIA,"26,529",,,,,,,,,,,,,,,,,
6147,"Friday, Sep 15",MIL,WSN,"35,428",,,,,,,,,,,,,,,,,
6148,"Saturday, Sep 16",MIL,WSN,"36,212",,,,,,,,,,,,,,,,,
6149,"Sunday, Sep 17",MIL,WSN,"31,865",,,,,,,,,,,,,,,,,
6150,"Tuesday, Sep 26",MIL,STL,"36,755",,,,,,,,,,,,,,,,,
6151,"Wednesday, Sep 27",MIL,STL,"31,256",,,,,,,,,,,,,,,,,
6152,"Thursday, Sep 28",MIL,STL,"29,185",,,,,,,,,,,,,,,,,
6153,"Friday, Sep 29",MIL,CHC,"39,216",,,,,,,,,,,,,,,,,
6154,"Saturday, Sep 30",MIL,CHC,"42,652",,,,,,,,,,,,,,,,,
6155,"Sunday, Oct 1",MIL,CHC,"42,946",,,,,,,,,,,,,,,,,
6156,"Friday, Apr 7",MIN,HOU,"38,465",,,,,,,,,,,,,,,,,
6157,"Saturday, Apr 8",MIN,HOU,"26,330",,,,,,,,,,,,,,,,,
6158,"Sunday, Apr 9",MIN,HOU,"14,316",,,,,,,,,,,,,,,,,
6159,"Monday, Apr 10",MIN,CHW,"12,078",,,,,,,,,,,,,,,,,
6160,"Tuesday, Apr 11",MIN,CHW,"16,153",,,,,,,,,,,,,,,,,
6161,"Wednesday, Apr 12",MIN,CHW,"17,658",,,,,,,,,,,,,,,,,
6162,"Friday, Apr 21",MIN,WSN,"12,469",,,,,,,,,,,,,,,,,
6163,"Saturday, Apr 22",MIN,WSN,"23,045",,,,,,,,,,,,,,,,,
6164,"Sunday, Apr 23",MIN,WSN,"14,763",,,,,,,,,,,,,,,,,
6165,"Monday, Apr 24",MIN,NYY,"16,242",,,,,,,,,,,,,,,,,
6166,"Tuesday, Apr 25",MIN,NYY,"19,201",,,,,,,,,,,,,,,,,
6167,"Wednesday, Apr 26",MIN,NYY,"20,511",,,,,,,,,,,,,,,,,
6168,"Thursday, Apr 27",MIN,KCR,"12,862",,,,,,,,,,,,,,,,,
6169,"Friday, Apr 28",MIN,KCR,"11,754",,,,,,,,,,,,,,,,,
6170,"Saturday, Apr 29",MIN,KCR,"22,883",,,,,,,,,,,,,,,,,
6171,"Sunday, Apr 30",MIN,KCR,"17,150",,,,,,,,,,,,,,,,,
6172,"Tuesday, May 9",MIN,SDP,"16,882",,,,,,,,,,,,,,,,,
6173,"Wednesday, May 10",MIN,SDP,"18,467",,,,,,,,,,,,,,,,,
6174,"Thursday, May 11",MIN,SDP,"23,365",,,,,,,,,,,,,,,,,
6175,"Friday, May 12",MIN,CHC,"30,037",,,,,,,,,,,,,,,,,
6176,"Saturday, May 13",MIN,CHC,"32,270",,,,,,,,,,,,,,,,,
6177,"Sunday, May 14",MIN,CHC,"33,419",,,,,,,,,,,,,,,,,
6178,"Monday, May 22",MIN,SFG,"16,627",,,,,,,,,,,,,,,,,
6179,"Tuesday, May 23",MIN,SFG,"20,790",,,,,,,,,,,,,,,,,
6180,"Wednesday, May 24",MIN,SFG,"23,464",,,,,,,,,,,,,,,,,
6181,"Friday, May 26",MIN,TOR,"25,061",,,,,,,,,,,,,,,,,
6182,"Saturday, May 27",MIN,TOR,"29,111",,,,,,,,,,,,,,,,,
6183,"Sunday, May 28",MIN,TOR,"31,025",,,,,,,,,,,,,,,,,
6184,"Thursday, Jun 1",MIN,CLE,"16,788",,,,,,,,,,,,,,,,,
6185,"Friday, Jun 2",MIN,CLE,"26,818",,,,,,,,,,,,,,,,,
6186,"Saturday, Jun 3",MIN,CLE,"27,153",,,,,,,,,,,,,,,,,
6187,"Sunday, Jun 4",MIN,CLE,"23,629",,,,,,,,,,,,,,,,,
6188,"Tuesday, Jun 13",MIN,MIL,"34,514",,,,,,,,,,,,,,,,,
6189,"Wednesday, Jun 14",MIN,MIL,"32,222",,,,,,,,,,,,,,,,,
6190,"Thursday, Jun 15",MIN,DET,"27,570",,,,,,,,,,,,,,,,,
6191,"Friday, Jun 16",MIN,DET,"27,170",,,,,,,,,,,,,,,,,
6192,"Saturday, Jun 17",MIN,DET,"26,950",,,,,,,,,,,,,,,,,
6193,"Sunday, Jun 18",MIN,DET,"31,221",,,,,,,,,,,,,,,,,
6194,"Monday, Jun 19",MIN,BOS,"22,081",,,,,,,,,,,,,,,,,
6195,"Tuesday, Jun 20",MIN,BOS,"22,650",,,,,,,,,,,,,,,,,
6196,"Wednesday, Jun 21",MIN,BOS,"23,912",,,,,,,,,,,,,,,,,
6197,"Thursday, Jun 22",MIN,BOS,"28,553",,,,,,,,,,,,,,,,,
6198,"Monday, Jul 3",MIN,KCR,"28,218",,,,,,,,,,,,,,,,,
6199,"Tuesday, Jul 4",MIN,KCR,"25,033",,,,,,,,,,,,,,,,,
6200,"Wednesday, Jul 5",MIN,KCR,"19,692",,,,,,,,,,,,,,,,,
6201,"Friday, Jul 7",MIN,BAL,"32,724",,,,,,,,,,,,,,,,,
6202,"Saturday, Jul 8",MIN,BAL,"27,617",,,,,,,,,,,,,,,,,
6203,"Sunday, Jul 9",MIN,BAL,"27,100",,,,,,,,,,,,,,,,,
6204,"Friday, Jul 21",MIN,CHW,"31,339",,,,,,,,,,,,,,,,,
6205,"Saturday, Jul 22",MIN,CHW,"30,894",,,,,,,,,,,,,,,,,
6206,"Sunday, Jul 23",MIN,CHW,"29,001",,,,,,,,,,,,,,,,,
6207,"Monday, Jul 24",MIN,SEA,"22,969",,,,,,,,,,,,,,,,,
6208,"Tuesday, Jul 25",MIN,SEA,"26,824",,,,,,,,,,,,,,,,,
6209,"Wednesday, Jul 26",MIN,SEA,"25,728",,,,,,,,,,,,,,,,,
6210,"Friday, Aug 4",MIN,ARI,"29,408",,,,,,,,,,,,,,,,,
6211,"Saturday, Aug 5",MIN,ARI,"34,044",,,,,,,,,,,,,,,,,
6212,"Sunday, Aug 6",MIN,ARI,"24,778",,,,,,,,,,,,,,,,,
6213,"Tuesday, Aug 15",MIN,DET,"30,150",,,,,,,,,,,,,,,,,
6214,"Wednesday, Aug 16",MIN,DET,"26,716",,,,,,,,,,,,,,,,,
6215,"Friday, Aug 18",MIN,PIT,"30,687",,,,,,,,,,,,,,,,,
6216,"Saturday, Aug 19",MIN,PIT,"23,822",,,,,,,,,,,,,,,,,
6217,"Sunday, Aug 20",MIN,PIT,"25,987",,,,,,,,,,,,,,,,,
6218,"Thursday, Aug 24",MIN,TEX,"23,333",,,,,,,,,,,,,,,,,
6219,"Friday, Aug 25",MIN,TEX,"25,144",,,,,,,,,,,,,,,,,
6220,"Saturday, Aug 26",MIN,TEX,"25,843",,,,,,,,,,,,,,,,,
6221,"Sunday, Aug 27",MIN,TEX,"24,431",,,,,,,,,,,,,,,,,
6222,"Monday, Aug 28",MIN,CLE,"20,323",,,,,,,,,,,,,,,,,
6223,"Tuesday, Aug 29",MIN,CLE,"23,433",,,,,,,,,,,,,,,,,
6224,"Wednesday, Aug 30",MIN,CLE,"20,169",,,,,,,,,,,,,,,,,
6225,"Friday, Sep 8",MIN,NYM,"26,154",,,,,,,,,,,,,,,,,
6226,"Saturday, Sep 9",MIN,NYM,"30,673",,,,,,,,,,,,,,,,,
6227,"Sunday, Sep 10",MIN,NYM,"22,890",,,,,,,,,,,,,,,,,
6228,"Monday, Sep 11",MIN,TBR,"18,683",,,,,,,,,,,,,,,,,
6229,"Tuesday, Sep 12",MIN,TBR,"24,390",,,,,,,,,,,,,,,,,
6230,"Wednesday, Sep 13",MIN,TBR,"18,342",,,,,,,,,,,,,,,,,
6231,"Friday, Sep 22",MIN,LAA,"32,006",,,,,,,,,,,,,,,,,
6232,"Saturday, Sep 23",MIN,LAA,"31,403",,,,,,,,,,,,,,,,,
6233,"Sunday, Sep 24",MIN,LAA,"24,232",,,,,,,,,,,,,,,,,
6234,"Tuesday, Sep 26",MIN,OAK,"22,329",,,,,,,,,,,,,,,,,
6235,"Wednesday, Sep 27",MIN,OAK,"20,520",,,,,,,,,,,,,,,,,
6236,"Thursday, Sep 28",MIN,OAK,"19,466",,,,,,,,,,,,,,,,,
6237,"Friday, Apr 7",NYM,MIA,"43,590",,,,,,,,,,,,,,,,,
6238,"Saturday, Apr 8",NYM,MIA,"42,306",,,,,,,,,,,,,,,,,
6239,"Sunday, Apr 9",NYM,MIA,"33,697",,,,,,,,,,,,,,,,,
6240,"Monday, Apr 10",NYM,SDP,"30,244",,,,,,,,,,,,,,,,,
6241,"Tuesday, Apr 11",NYM,SDP,"30,769",,,,,,,,,,,,,,,,,
6242,"Wednesday, Apr 12",NYM,SDP,"34,876",,,,,,,,,,,,,,,,,
6243,"Tuesday, Apr 25",NYM,WSN,"20,507",,,,,,,,,,,,,,,,,
6244,"Wednesday, Apr 26",NYM,WSN,"20,191",,,,,,,,,,,,,,,,,
6245,"Thursday, Apr 27",NYM,WSN,"20,726",,,,,,,,,,,,,,,,,
